   filename        accent    study   set   speaker  gender
G01034S1215.wav   Indian   adapt   test   G01034   Male
G01034S1216.wav   Indian   adapt   test   G01034   Male
G01034S1219.wav   Indian   adapt   test   G01034   Male
G01034S1220.wav   Indian   adapt   test   G01034   Male
G01034S1222.wav   Indian   adapt   test   G01034   Male
G01034S1224.wav   Indian   adapt   test   G01034   Male
G01260S1123.wav   Indian   adapt   test   G01260   Male
G01260S1124.wav   Indian   adapt   test   G01260   Male
G01260S1126.wav   Indian   adapt   test   G01260   Male
G01260S1127.wav   Indian   adapt   test   G01260   Male
G01260S1128.wav   Indian   adapt   test   G01260   Male
G01260S1129.wav   Indian   adapt   test   G01260   Male
G01260S1130.wav   Indian   adapt   test   G01260   Male
G01260S1131.wav   Indian   adapt   test   G01260   Male
G01260S1132.wav   Indian   adapt   test   G01260   Male
G01260S1133.wav   Indian   adapt   test   G01260   Male
G01260S1134.wav   Indian   adapt   test   G01260   Male
G01260S1135.wav   Indian   adapt   test   G01260   Male
G01260S1136.wav   Indian   adapt   test   G01260   Male
G01260S1137.wav   Indian   adapt   test   G01260   Male
G01260S1138.wav   Indian   adapt   test   G01260   Male
G01260S1139.wav   Indian   adapt   test   G01260   Male
G01260S1140.wav   Indian   adapt   test   G01260   Male
G01260S1141.wav   Indian   adapt   test   G01260   Male
G01260S1142.wav   Indian   adapt   test   G01260   Male
G01260S1144.wav   Indian   adapt   test   G01260   Male
G01260S1145.wav   Indian   adapt   test   G01260   Male
G01260S1146.wav   Indian   adapt   test   G01260   Male
G01485S1103.wav   Indian   adapt   test   G01485   Male
G01485S1104.wav   Indian   adapt   test   G01485   Male
G01485S1105.wav   Indian   adapt   test   G01485   Male
G01485S1106.wav   Indian   adapt   test   G01485   Male
G01485S1107.wav   Indian   adapt   test   G01485   Male
G01485S1108.wav   Indian   adapt   test   G01485   Male
G01485S1109.wav   Indian   adapt   test   G01485   Male
G01485S1110.wav   Indian   adapt   test   G01485   Male
G01485S1112.wav   Indian   adapt   test   G01485   Male
G01485S1113.wav   Indian   adapt   test   G01485   Male
G01485S1114.wav   Indian   adapt   test   G01485   Male
G01485S1115.wav   Indian   adapt   test   G01485   Male
G01485S1116.wav   Indian   adapt   test   G01485   Male
G01485S1117.wav   Indian   adapt   test   G01485   Male
G01485S1118.wav   Indian   adapt   test   G01485   Male
G01485S1119.wav   Indian   adapt   test   G01485   Male
G01485S1120.wav   Indian   adapt   test   G01485   Male
G01485S1121.wav   Indian   adapt   test   G01485   Male
G01542S1131.wav   Indian   adapt   test   G01542   Male
G01542S1132.wav   Indian   adapt   test   G01542   Male
G01542S1133.wav   Indian   adapt   test   G01542   Male
G01542S1134.wav   Indian   adapt   test   G01542   Male
G01542S1135.wav   Indian   adapt   test   G01542   Male
G01542S1136.wav   Indian   adapt   test   G01542   Male
G01542S1137.wav   Indian   adapt   test   G01542   Male
G01542S1138.wav   Indian   adapt   test   G01542   Male
G01542S1139.wav   Indian   adapt   test   G01542   Male
G01542S1140.wav   Indian   adapt   test   G01542   Male
G01542S1141.wav   Indian   adapt   test   G01542   Male
G01542S1143.wav   Indian   adapt   test   G01542   Male
G01542S1144.wav   Indian   adapt   test   G01542   Male
G01542S1145.wav   Indian   adapt   test   G01542   Male
G01542S1146.wav   Indian   adapt   test   G01542   Male
G01542S1147.wav   Indian   adapt   test   G01542   Male
G01542S1148.wav   Indian   adapt   test   G01542   Male
G01542S1149.wav   Indian   adapt   test   G01542   Male
G01542S1150.wav   Indian   adapt   test   G01542   Male
G01542S1151.wav   Indian   adapt   test   G01542   Male
G01542S1152.wav   Indian   adapt   test   G01542   Male
G01542S1153.wav   Indian   adapt   test   G01542   Male
G01542S1154.wav   Indian   adapt   test   G01542   Male
G01542S1155.wav   Indian   adapt   test   G01542   Male
G01565S1155.wav   Indian   adapt   test   G01565   Male
G01565S1158.wav   Indian   adapt   test   G01565   Male
G01565S1160.wav   Indian   adapt   test   G01565   Male
G01565S1161.wav   Indian   adapt   test   G01565   Male
G01565S1165.wav   Indian   adapt   test   G01565   Male
G01565S1169.wav   Indian   adapt   test   G01565   Male
G01565S1171.wav   Indian   adapt   test   G01565   Male
G01565S1173.wav   Indian   adapt   test   G01565   Male
G01565S1175.wav   Indian   adapt   test   G01565   Male
G01565S1176.wav   Indian   adapt   test   G01565   Male
G01565S1178.wav   Indian   adapt   test   G01565   Male
G01565S1179.wav   Indian   adapt   test   G01565   Male
G01565S1180.wav   Indian   adapt   test   G01565   Male
G01565S1184.wav   Indian   adapt   test   G01565   Male
G01565S1185.wav   Indian   adapt   test   G01565   Male
G01565S1189.wav   Indian   adapt   test   G01565   Male
G01565S1190.wav   Indian   adapt   test   G01565   Male
G01565S1192.wav   Indian   adapt   test   G01565   Male
G01565S1193.wav   Indian   adapt   test   G01565   Male
G01565S1194.wav   Indian   adapt   test   G01565   Male
G01586S1156.wav   Indian   adapt   test   G01586   Male
G01586S1157.wav   Indian   adapt   test   G01586   Male
G01586S1158.wav   Indian   adapt   test   G01586   Male
G01586S1159.wav   Indian   adapt   test   G01586   Male
G01586S1160.wav   Indian   adapt   test   G01586   Male
G01586S1161.wav   Indian   adapt   test   G01586   Male
G01586S1162.wav   Indian   adapt   test   G01586   Male
G01586S1163.wav   Indian   adapt   test   G01586   Male
G01586S1164.wav   Indian   adapt   test   G01586   Male
G01586S1165.wav   Indian   adapt   test   G01586   Male
G01586S1166.wav   Indian   adapt   test   G01586   Male
G01586S1167.wav   Indian   adapt   test   G01586   Male
G01586S1168.wav   Indian   adapt   test   G01586   Male
G01586S1169.wav   Indian   adapt   test   G01586   Male
G01586S1170.wav   Indian   adapt   test   G01586   Male
G01586S1171.wav   Indian   adapt   test   G01586   Male
G01586S1172.wav   Indian   adapt   test   G01586   Male
G01586S1173.wav   Indian   adapt   test   G01586   Male
G01586S1174.wav   Indian   adapt   test   G01586   Male
G01586S1175.wav   Indian   adapt   test   G01586   Male
G01586S1177.wav   Indian   adapt   test   G01586   Male
G01586S1178.wav   Indian   adapt   test   G01586   Male
G01586S1179.wav   Indian   adapt   test   G01586   Male
G01586S1180.wav   Indian   adapt   test   G01586   Male
G01586S1181.wav   Indian   adapt   test   G01586   Male
G01586S1182.wav   Indian   adapt   test   G01586   Male
G01586S1183.wav   Indian   adapt   test   G01586   Male
G01586S1185.wav   Indian   adapt   test   G01586   Male
G0235S1129.wav   Indian   adapt   test   G0235S   Male
G0235S1130.wav   Indian   adapt   test   G0235S   Male
G0235S1131.wav   Indian   adapt   test   G0235S   Male
G0235S1132.wav   Indian   adapt   test   G0235S   Male
G0235S1133.wav   Indian   adapt   test   G0235S   Male
G0235S1134.wav   Indian   adapt   test   G0235S   Male
G0235S1135.wav   Indian   adapt   test   G0235S   Male
G0235S1136.wav   Indian   adapt   test   G0235S   Male
G0235S1137.wav   Indian   adapt   test   G0235S   Male
G0235S1138.wav   Indian   adapt   test   G0235S   Male
G0235S1139.wav   Indian   adapt   test   G0235S   Male
G0235S1140.wav   Indian   adapt   test   G0235S   Male
G0235S1141.wav   Indian   adapt   test   G0235S   Male
G0235S1142.wav   Indian   adapt   test   G0235S   Male
G0235S1143.wav   Indian   adapt   test   G0235S   Male
G0235S1144.wav   Indian   adapt   test   G0235S   Male
G0235S1145.wav   Indian   adapt   test   G0235S   Male
G0235S1146.wav   Indian   adapt   test   G0235S   Male
G0235S1147.wav   Indian   adapt   test   G0235S   Male
G0235S1148.wav   Indian   adapt   test   G0235S   Male
G0235S1149.wav   Indian   adapt   test   G0235S   Male
G0235S1150.wav   Indian   adapt   test   G0235S   Male
G0235S1151.wav   Indian   adapt   test   G0235S   Male
G0235S1152.wav   Indian   adapt   test   G0235S   Male
G0235S1153.wav   Indian   adapt   test   G0235S   Male
G0235S1154.wav   Indian   adapt   test   G0235S   Male
G1757S1189.wav   Indian   adapt   test   G1757S   Male
G1757S1190.wav   Indian   adapt   test   G1757S   Male
G1757S1191.wav   Indian   adapt   test   G1757S   Male
G1757S1193.wav   Indian   adapt   test   G1757S   Male
G1757S1194.wav   Indian   adapt   test   G1757S   Male
G1757S1195.wav   Indian   adapt   test   G1757S   Male
G1757S1196.wav   Indian   adapt   test   G1757S   Male
G1757S1197.wav   Indian   adapt   test   G1757S   Male
G1757S1198.wav   Indian   adapt   test   G1757S   Male
G1757S1199.wav   Indian   adapt   test   G1757S   Male
G1757S1200.wav   Indian   adapt   test   G1757S   Male
G1757S2202.wav   Indian   adapt   test   G1757S   Male
G1757S2203.wav   Indian   adapt   test   G1757S   Male
G1757S2205.wav   Indian   adapt   test   G1757S   Male
G1757S2206.wav   Indian   adapt   test   G1757S   Male
G1757S2207.wav   Indian   adapt   test   G1757S   Male
G1757S2211.wav   Indian   adapt   test   G1757S   Male
G1757S2212.wav   Indian   adapt   test   G1757S   Male
G1757S2213.wav   Indian   adapt   test   G1757S   Male
G1757S2215.wav   Indian   adapt   test   G1757S   Male
G1757S2216.wav   Indian   adapt   test   G1757S   Male
G1757S2217.wav   Indian   adapt   test   G1757S   Male
G1757S2218.wav   Indian   adapt   test   G1757S   Male
G1757S2220.wav   Indian   adapt   test   G1757S   Male
G1757S2224.wav   Indian   adapt   test   G1757S   Male
G1757S2225.wav   Indian   adapt   test   G1757S   Male
G1757S2229.wav   Indian   adapt   test   G1757S   Male
G1757S2231.wav   Indian   adapt   test   G1757S   Male
G1757S2232.wav   Indian   adapt   test   G1757S   Male
G1757S2233.wav   Indian   adapt   test   G1757S   Male
G1757S2239.wav   Indian   adapt   test   G1757S   Male
G1757S2241.wav   Indian   adapt   test   G1757S   Male
G1757S2242.wav   Indian   adapt   test   G1757S   Male
G00041S1179.wav   Japanese   adapt   test   G00041   Female
G00041S1180.wav   Japanese   adapt   test   G00041   Female
G00041S1181.wav   Japanese   adapt   test   G00041   Female
G00041S1182.wav   Japanese   adapt   test   G00041   Female
G00041S1183.wav   Japanese   adapt   test   G00041   Female
G00041S1184.wav   Japanese   adapt   test   G00041   Female
G00041S1185.wav   Japanese   adapt   test   G00041   Female
G00041S1187.wav   Japanese   adapt   test   G00041   Female
G00041S1188.wav   Japanese   adapt   test   G00041   Female
G00041S1190.wav   Japanese   adapt   test   G00041   Female
G00041S1191.wav   Japanese   adapt   test   G00041   Female
G00041S1192.wav   Japanese   adapt   test   G00041   Female
G00041S1193.wav   Japanese   adapt   test   G00041   Female
G00041S1195.wav   Japanese   adapt   test   G00041   Female
G00041S1197.wav   Japanese   adapt   test   G00041   Female
G00041S1198.wav   Japanese   adapt   test   G00041   Female
G00041S1199.wav   Japanese   adapt   test   G00041   Female
G00041S1200.wav   Japanese   adapt   test   G00041   Female
G00041S1201.wav   Japanese   adapt   test   G00041   Female
G00041S1202.wav   Japanese   adapt   test   G00041   Female
G00041S1203.wav   Japanese   adapt   test   G00041   Female
G00041S1204.wav   Japanese   adapt   test   G00041   Female
G00041S1205.wav   Japanese   adapt   test   G00041   Female
G00041S1206.wav   Japanese   adapt   test   G00041   Female
G00041S1207.wav   Japanese   adapt   test   G00041   Female
G00041S1208.wav   Japanese   adapt   test   G00041   Female
G00041S1209.wav   Japanese   adapt   test   G00041   Female
G00041S1210.wav   Japanese   adapt   test   G00041   Female
G00041S1211.wav   Japanese   adapt   test   G00041   Female
G00041S1215.wav   Japanese   adapt   test   G00041   Female
G00066S1163.wav   Japanese   adapt   test   G00066   Male
G00066S1164.wav   Japanese   adapt   test   G00066   Male
G00066S1165.wav   Japanese   adapt   test   G00066   Male
G00066S1166.wav   Japanese   adapt   test   G00066   Male
G00066S1167.wav   Japanese   adapt   test   G00066   Male
G00066S1168.wav   Japanese   adapt   test   G00066   Male
G00066S1169.wav   Japanese   adapt   test   G00066   Male
G00066S1170.wav   Japanese   adapt   test   G00066   Male
G00066S1171.wav   Japanese   adapt   test   G00066   Male
G00066S1172.wav   Japanese   adapt   test   G00066   Male
G00066S1173.wav   Japanese   adapt   test   G00066   Male
G00066S1175.wav   Japanese   adapt   test   G00066   Male
G00066S1176.wav   Japanese   adapt   test   G00066   Male
G00066S1178.wav   Japanese   adapt   test   G00066   Male
G00066S1179.wav   Japanese   adapt   test   G00066   Male
G00066S1180.wav   Japanese   adapt   test   G00066   Male
G00066S1181.wav   Japanese   adapt   test   G00066   Male
G00066S1183.wav   Japanese   adapt   test   G00066   Male
G00066S1184.wav   Japanese   adapt   test   G00066   Male
G00066S1185.wav   Japanese   adapt   test   G00066   Male
G00066S1186.wav   Japanese   adapt   test   G00066   Male
G00066S1187.wav   Japanese   adapt   test   G00066   Male
G00066S1188.wav   Japanese   adapt   test   G00066   Male
G00066S1189.wav   Japanese   adapt   test   G00066   Male
G00066S1190.wav   Japanese   adapt   test   G00066   Male
G00066S1191.wav   Japanese   adapt   test   G00066   Male
G00066S1192.wav   Japanese   adapt   test   G00066   Male
G00066S1194.wav   Japanese   adapt   test   G00066   Male
G00066S1195.wav   Japanese   adapt   test   G00066   Male
G00066S1196.wav   Japanese   adapt   test   G00066   Male
G00066S1198.wav   Japanese   adapt   test   G00066   Male
G00080S1151.wav   Japanese   adapt   test   G00080   Female
G00080S1152.wav   Japanese   adapt   test   G00080   Female
G00080S1153.wav   Japanese   adapt   test   G00080   Female
G00080S1154.wav   Japanese   adapt   test   G00080   Female
G00080S1155.wav   Japanese   adapt   test   G00080   Female
G00080S1157.wav   Japanese   adapt   test   G00080   Female
G00080S1158.wav   Japanese   adapt   test   G00080   Female
G00080S1159.wav   Japanese   adapt   test   G00080   Female
G00080S1160.wav   Japanese   adapt   test   G00080   Female
G00080S1161.wav   Japanese   adapt   test   G00080   Female
G00080S1163.wav   Japanese   adapt   test   G00080   Female
G00080S1164.wav   Japanese   adapt   test   G00080   Female
G00080S1165.wav   Japanese   adapt   test   G00080   Female
G00080S1166.wav   Japanese   adapt   test   G00080   Female
G00080S1167.wav   Japanese   adapt   test   G00080   Female
G00080S1168.wav   Japanese   adapt   test   G00080   Female
G00080S1169.wav   Japanese   adapt   test   G00080   Female
G00080S1170.wav   Japanese   adapt   test   G00080   Female
G00080S1171.wav   Japanese   adapt   test   G00080   Female
G00080S1172.wav   Japanese   adapt   test   G00080   Female
G00080S1174.wav   Japanese   adapt   test   G00080   Female
G00096S1149.wav   Japanese   adapt   test   G00096   Male
G00096S1150.wav   Japanese   adapt   test   G00096   Male
G00096S1151.wav   Japanese   adapt   test   G00096   Male
G00096S1152.wav   Japanese   adapt   test   G00096   Male
G00096S1154.wav   Japanese   adapt   test   G00096   Male
G00096S1155.wav   Japanese   adapt   test   G00096   Male
G00096S1156.wav   Japanese   adapt   test   G00096   Male
G00096S1157.wav   Japanese   adapt   test   G00096   Male
G00096S1158.wav   Japanese   adapt   test   G00096   Male
G00096S1159.wav   Japanese   adapt   test   G00096   Male
G00096S1160.wav   Japanese   adapt   test   G00096   Male
G00096S1161.wav   Japanese   adapt   test   G00096   Male
G00096S1162.wav   Japanese   adapt   test   G00096   Male
G00096S1164.wav   Japanese   adapt   test   G00096   Male
G00096S1165.wav   Japanese   adapt   test   G00096   Male
G00096S1166.wav   Japanese   adapt   test   G00096   Male
G00096S1168.wav   Japanese   adapt   test   G00096   Male
G00096S1169.wav   Japanese   adapt   test   G00096   Male
G00096S1170.wav   Japanese   adapt   test   G00096   Male
G00096S1171.wav   Japanese   adapt   test   G00096   Male
G00096S1172.wav   Japanese   adapt   test   G00096   Male
G00096S1173.wav   Japanese   adapt   test   G00096   Male
G00096S1174.wav   Japanese   adapt   test   G00096   Male
G00096S1175.wav   Japanese   adapt   test   G00096   Male
G00096S1176.wav   Japanese   adapt   test   G00096   Male
G00096S1179.wav   Japanese   adapt   test   G00096   Male
G00096S1181.wav   Japanese   adapt   test   G00096   Male
G00096S1182.wav   Japanese   adapt   test   G00096   Male
G00096S1183.wav   Japanese   adapt   test   G00096   Male
G00096S1184.wav   Japanese   adapt   test   G00096   Male
G00119S1168.wav   Japanese   adapt   test   G00119   Female
G00119S1169.wav   Japanese   adapt   test   G00119   Female
G00119S1170.wav   Japanese   adapt   test   G00119   Female
G00119S1171.wav   Japanese   adapt   test   G00119   Female
G00119S1172.wav   Japanese   adapt   test   G00119   Female
G00119S1173.wav   Japanese   adapt   test   G00119   Female
G00119S1174.wav   Japanese   adapt   test   G00119   Female
G00119S1175.wav   Japanese   adapt   test   G00119   Female
G00119S1177.wav   Japanese   adapt   test   G00119   Female
G00119S1178.wav   Japanese   adapt   test   G00119   Female
G00119S1179.wav   Japanese   adapt   test   G00119   Female
G00119S1180.wav   Japanese   adapt   test   G00119   Female
G00119S1181.wav   Japanese   adapt   test   G00119   Female
G00119S1182.wav   Japanese   adapt   test   G00119   Female
G00119S1183.wav   Japanese   adapt   test   G00119   Female
G00119S1184.wav   Japanese   adapt   test   G00119   Female
G00119S1185.wav   Japanese   adapt   test   G00119   Female
G00119S1186.wav   Japanese   adapt   test   G00119   Female
G00119S1188.wav   Japanese   adapt   test   G00119   Female
G00119S1189.wav   Japanese   adapt   test   G00119   Female
G00119S1190.wav   Japanese   adapt   test   G00119   Female
G00119S1191.wav   Japanese   adapt   test   G00119   Female
G00119S1192.wav   Japanese   adapt   test   G00119   Female
G00119S1193.wav   Japanese   adapt   test   G00119   Female
G00119S1194.wav   Japanese   adapt   test   G00119   Female
G00119S1195.wav   Japanese   adapt   test   G00119   Female
G00177S1193.wav   Japanese   adapt   test   G00177   Male
G00177S1194.wav   Japanese   adapt   test   G00177   Male
G00177S1195.wav   Japanese   adapt   test   G00177   Male
G00177S1196.wav   Japanese   adapt   test   G00177   Male
G00177S1198.wav   Japanese   adapt   test   G00177   Male
G00177S1199.wav   Japanese   adapt   test   G00177   Male
G00177S1201.wav   Japanese   adapt   test   G00177   Male
G00177S1202.wav   Japanese   adapt   test   G00177   Male
G00177S1204.wav   Japanese   adapt   test   G00177   Male
G00177S1206.wav   Japanese   adapt   test   G00177   Male
G00177S1207.wav   Japanese   adapt   test   G00177   Male
G00177S1209.wav   Japanese   adapt   test   G00177   Male
G00177S1210.wav   Japanese   adapt   test   G00177   Male
G00177S1211.wav   Japanese   adapt   test   G00177   Male
G00177S1213.wav   Japanese   adapt   test   G00177   Male
G00177S1214.wav   Japanese   adapt   test   G00177   Male
G00177S1215.wav   Japanese   adapt   test   G00177   Male
G00177S1217.wav   Japanese   adapt   test   G00177   Male
G00177S1218.wav   Japanese   adapt   test   G00177   Male
G00177S1220.wav   Japanese   adapt   test   G00177   Male
G00177S1221.wav   Japanese   adapt   test   G00177   Male
G00177S1222.wav   Japanese   adapt   test   G00177   Male
G00177S1223.wav   Japanese   adapt   test   G00177   Male
G00177S1224.wav   Japanese   adapt   test   G00177   Male
G00177S1225.wav   Japanese   adapt   test   G00177   Male
G00177S1227.wav   Japanese   adapt   test   G00177   Male
G00177S1228.wav   Japanese   adapt   test   G00177   Male
G00177S1229.wav   Japanese   adapt   test   G00177   Male
G00177S1230.wav   Japanese   adapt   test   G00177   Male
G00177S1231.wav   Japanese   adapt   test   G00177   Male
G00177S1233.wav   Japanese   adapt   test   G00177   Male
G00177S1234.wav   Japanese   adapt   test   G00177   Male
G00177S1235.wav   Japanese   adapt   test   G00177   Male
G00304S1161.wav   Japanese   adapt   test   G00304   Male
G00304S1162.wav   Japanese   adapt   test   G00304   Male
G00304S1163.wav   Japanese   adapt   test   G00304   Male
G00304S1164.wav   Japanese   adapt   test   G00304   Male
G00304S1165.wav   Japanese   adapt   test   G00304   Male
G00304S1166.wav   Japanese   adapt   test   G00304   Male
G00304S1167.wav   Japanese   adapt   test   G00304   Male
G00304S1168.wav   Japanese   adapt   test   G00304   Male
G00304S1169.wav   Japanese   adapt   test   G00304   Male
G00304S1170.wav   Japanese   adapt   test   G00304   Male
G00304S1171.wav   Japanese   adapt   test   G00304   Male
G00304S1172.wav   Japanese   adapt   test   G00304   Male
G00304S1173.wav   Japanese   adapt   test   G00304   Male
G00304S1174.wav   Japanese   adapt   test   G00304   Male
G00304S1175.wav   Japanese   adapt   test   G00304   Male
G00304S1176.wav   Japanese   adapt   test   G00304   Male
G00304S1177.wav   Japanese   adapt   test   G00304   Male
G00304S1178.wav   Japanese   adapt   test   G00304   Male
G00304S1179.wav   Japanese   adapt   test   G00304   Male
G00304S1180.wav   Japanese   adapt   test   G00304   Male
G00304S1181.wav   Japanese   adapt   test   G00304   Male
G00304S1182.wav   Japanese   adapt   test   G00304   Male
G00304S1183.wav   Japanese   adapt   test   G00304   Male
G00304S1184.wav   Japanese   adapt   test   G00304   Male
G00304S1185.wav   Japanese   adapt   test   G00304   Male
G00304S1186.wav   Japanese   adapt   test   G00304   Male
G00304S1187.wav   Japanese   adapt   test   G00304   Male
G00304S1188.wav   Japanese   adapt   test   G00304   Male
G00304S1189.wav   Japanese   adapt   test   G00304   Male
G00304S1190.wav   Japanese   adapt   test   G00304   Male
G00304S1191.wav   Japanese   adapt   test   G00304   Male
G00336S1182.wav   Japanese   adapt   test   G00336   Female
G00336S1183.wav   Japanese   adapt   test   G00336   Female
G00336S1184.wav   Japanese   adapt   test   G00336   Female
G00336S1185.wav   Japanese   adapt   test   G00336   Female
G00336S1186.wav   Japanese   adapt   test   G00336   Female
G00336S1187.wav   Japanese   adapt   test   G00336   Female
G00336S1188.wav   Japanese   adapt   test   G00336   Female
G00336S1189.wav   Japanese   adapt   test   G00336   Female
G00336S1190.wav   Japanese   adapt   test   G00336   Female
G00336S1192.wav   Japanese   adapt   test   G00336   Female
G00336S1193.wav   Japanese   adapt   test   G00336   Female
G00336S1194.wav   Japanese   adapt   test   G00336   Female
G00336S1195.wav   Japanese   adapt   test   G00336   Female
G00336S1196.wav   Japanese   adapt   test   G00336   Female
G00336S1197.wav   Japanese   adapt   test   G00336   Female
G00336S1198.wav   Japanese   adapt   test   G00336   Female
G00336S1199.wav   Japanese   adapt   test   G00336   Female
G00336S1200.wav   Japanese   adapt   test   G00336   Female
G00336S1201.wav   Japanese   adapt   test   G00336   Female
G00336S1202.wav   Japanese   adapt   test   G00336   Female
G00336S1203.wav   Japanese   adapt   test   G00336   Female
G00336S1204.wav   Japanese   adapt   test   G00336   Female
G00336S1205.wav   Japanese   adapt   test   G00336   Female
G00336S1206.wav   Japanese   adapt   test   G00336   Female
G00336S1207.wav   Japanese   adapt   test   G00336   Female
G00336S1208.wav   Japanese   adapt   test   G00336   Female
G00336S1209.wav   Japanese   adapt   test   G00336   Female
G00336S1210.wav   Japanese   adapt   test   G00336   Female
G00336S1211.wav   Japanese   adapt   test   G00336   Female
G00336S1212.wav   Japanese   adapt   test   G00336   Female
G00336S1213.wav   Japanese   adapt   test   G00336   Female
G00336S1214.wav   Japanese   adapt   test   G00336   Female
G00336S1216.wav   Japanese   adapt   test   G00336   Female
G00336S1218.wav   Japanese   adapt   test   G00336   Female
G00336S1219.wav   Japanese   adapt   test   G00336   Female
G00336S1220.wav   Japanese   adapt   test   G00336   Female
G00336S1221.wav   Japanese   adapt   test   G00336   Female
G00336S1222.wav   Japanese   adapt   test   G00336   Female
G00336S1223.wav   Japanese   adapt   test   G00336   Female
G00336S1224.wav   Japanese   adapt   test   G00336   Female
G00336S1225.wav   Japanese   adapt   test   G00336   Female
G00336S1226.wav   Japanese   adapt   test   G00336   Female
G00336S1227.wav   Japanese   adapt   test   G00336   Female
G00336S1228.wav   Japanese   adapt   test   G00336   Female
G00336S1229.wav   Japanese   adapt   test   G00336   Female
G00336S1231.wav   Japanese   adapt   test   G00336   Female
G00336S1232.wav   Japanese   adapt   test   G00336   Female
G00336S1233.wav   Japanese   adapt   test   G00336   Female
G00336S1234.wav   Japanese   adapt   test   G00336   Female
G00336S1235.wav   Japanese   adapt   test   G00336   Female
G00336S1236.wav   Japanese   adapt   test   G00336   Female
G00336S1237.wav   Japanese   adapt   test   G00336   Female
G00336S1238.wav   Japanese   adapt   test   G00336   Female
G00429S1154.wav   Japanese   adapt   test   G00429   Male
G00429S1155.wav   Japanese   adapt   test   G00429   Male
G00429S1156.wav   Japanese   adapt   test   G00429   Male
G00429S1157.wav   Japanese   adapt   test   G00429   Male
G00429S1158.wav   Japanese   adapt   test   G00429   Male
G00429S1159.wav   Japanese   adapt   test   G00429   Male
G00429S1160.wav   Japanese   adapt   test   G00429   Male
G00429S1161.wav   Japanese   adapt   test   G00429   Male
G00429S1162.wav   Japanese   adapt   test   G00429   Male
G00429S1163.wav   Japanese   adapt   test   G00429   Male
G00429S1164.wav   Japanese   adapt   test   G00429   Male
G00429S1165.wav   Japanese   adapt   test   G00429   Male
G00429S1168.wav   Japanese   adapt   test   G00429   Male
G00429S1169.wav   Japanese   adapt   test   G00429   Male
G00429S1170.wav   Japanese   adapt   test   G00429   Male
G00429S1171.wav   Japanese   adapt   test   G00429   Male
G00429S1172.wav   Japanese   adapt   test   G00429   Male
G00429S1173.wav   Japanese   adapt   test   G00429   Male
G00429S1174.wav   Japanese   adapt   test   G00429   Male
G00429S1175.wav   Japanese   adapt   test   G00429   Male
G00429S1177.wav   Japanese   adapt   test   G00429   Male
G00429S1178.wav   Japanese   adapt   test   G00429   Male
G00429S1180.wav   Japanese   adapt   test   G00429   Male
G00429S1182.wav   Japanese   adapt   test   G00429   Male
G00429S1185.wav   Japanese   adapt   test   G00429   Male
G00429S1186.wav   Japanese   adapt   test   G00429   Male
G00429S1187.wav   Japanese   adapt   test   G00429   Male
G10019S1152.wav   Japanese   adapt   test   G10019   Male
G10019S1153.wav   Japanese   adapt   test   G10019   Male
G10019S1156.wav   Japanese   adapt   test   G10019   Male
G10019S1158.wav   Japanese   adapt   test   G10019   Male
G10019S1160.wav   Japanese   adapt   test   G10019   Male
G10019S1162.wav   Japanese   adapt   test   G10019   Male
G10019S1163.wav   Japanese   adapt   test   G10019   Male
G10019S1164.wav   Japanese   adapt   test   G10019   Male
G10019S1165.wav   Japanese   adapt   test   G10019   Male
G10019S1166.wav   Japanese   adapt   test   G10019   Male
G10019S1167.wav   Japanese   adapt   test   G10019   Male
G10019S1168.wav   Japanese   adapt   test   G10019   Male
G10019S1169.wav   Japanese   adapt   test   G10019   Male
G10019S1171.wav   Japanese   adapt   test   G10019   Male
G10019S1174.wav   Japanese   adapt   test   G10019   Male
G10019S1175.wav   Japanese   adapt   test   G10019   Male
G10019S1176.wav   Japanese   adapt   test   G10019   Male
G10019S1178.wav   Japanese   adapt   test   G10019   Male
G10019S1179.wav   Japanese   adapt   test   G10019   Male
G10019S1180.wav   Japanese   adapt   test   G10019   Male
G10019S1181.wav   Japanese   adapt   test   G10019   Male
G10019S1182.wav   Japanese   adapt   test   G10019   Male
G10019S1183.wav   Japanese   adapt   test   G10019   Male
G10019S1185.wav   Japanese   adapt   test   G10019   Male
G10019S1186.wav   Japanese   adapt   test   G10019   Male
G10241S1152.wav   Japanese   adapt   test   G10241   Female
G10241S1155.wav   Japanese   adapt   test   G10241   Female
G10241S1159.wav   Japanese   adapt   test   G10241   Female
G10241S1161.wav   Japanese   adapt   test   G10241   Female
G10241S1162.wav   Japanese   adapt   test   G10241   Female
G10241S1163.wav   Japanese   adapt   test   G10241   Female
G10241S1164.wav   Japanese   adapt   test   G10241   Female
G10241S1165.wav   Japanese   adapt   test   G10241   Female
G10241S1166.wav   Japanese   adapt   test   G10241   Female
G10241S1169.wav   Japanese   adapt   test   G10241   Female
G10241S1171.wav   Japanese   adapt   test   G10241   Female
G10241S1172.wav   Japanese   adapt   test   G10241   Female
G10241S1173.wav   Japanese   adapt   test   G10241   Female
G10241S1176.wav   Japanese   adapt   test   G10241   Female
G10241S1177.wav   Japanese   adapt   test   G10241   Female
G10241S1178.wav   Japanese   adapt   test   G10241   Female
G10241S1179.wav   Japanese   adapt   test   G10241   Female
G10241S1180.wav   Japanese   adapt   test   G10241   Female
G10241S1182.wav   Japanese   adapt   test   G10241   Female
